	Lemma	Fonetisch	Woordsoort	Vormen	Erk	Synoniem of definitie	Voorbeeldzin
de	verrassing		znw*	verrassingen; verrassinkje*	A2*		
de	verrekijker		znw*	verrekijkers; verrekijkertje*	B1*		
	verrekken		ww*	verrek, verrekte, verrekt*	B2*		
	verreweg		bw*	*	B2*		
	verrichten		ww*	verricht, verrichtte, verricht*	B2*		
	verrijken		ww*	verrijk, verrijkte, verrijkt*	B2*		
zich	verrijken		ww*	verrijk, verrijkte, verrijkt*	B2*		
	verrijzen		ww*	verrijs, verrees, verrezen*	B2*		
	verroeren		ww*	verroer, verroerde, verroerd*	B2*		
	verruilen voor						
	verrukkelijk		bnw*	verrukkelijke; verrukkelijker, verrukkelijkst*	B1*		
	verrukt		bnw*	verrukte; verrukter, verruktst*	B2*		
	vers		bnw; znw*	verse; verser, verst*	A2*		
het	vers		bnw; znw*	verzen; versje*	A2*		
	verschaffen		ww*	verschaf, verschafte, verschaft*	B2*		
	verscheidene		vnw*	*	B2*		
de	verscheidenheid		znw*	verscheidenheden; /*	B2*		
	verscherpen		ww*	verscherp, verscherpte, verscherpt*	B2*		
	verscheuren		ww*	verscheur, verscheurde, verscheurd*	B1*		
het	verschiet		znw*	verschieten; /*	B2*		
	verschieten		ww*	verschiet, verschoot, verschoten*	B2*		
	verschijnen		ww*	verschijn, verscheen, verschenen*	B1*		
de	verschijning		znw*	verschijningen; verschijninkje*	B2*		
het	verschijnsel		znw*	verschijnsels; verschijnseltje*	B2*		
het	verschil		znw*	verschillen; verschilletje*	A2*		
	verschillen		ww*	verschil, verschilde, verschild*	A2*		
	verschillend		bnw*	verschillende; verschillender, verschillendst*	B1*		
	verschillende		vnw*	*	A2*	meer dan één	
het	verschot		znw*	verschotten; /*	B2*		
	verschoten		bnw*	/; verschotener, verschotenst*	B2*		
	verschrikkelijk		bnw*	verschrikkelijke; verschrikkelijker, verschrikkelijkst*	B1*		
	verschrikkelijk		bnw*	verschrikkelijke; verschrikkelijker, verschrikkelijkst*	B1*		
de	verschrikking		znw*	verschrikkingen; /*	B2*		
	verschrompelen		ww*	verschrompel, verschrompelde, verschrompeld*	B2*		
zich	verschuilen		ww*	verschuil, verschuilde, verscholen*	B1*		
	verschuiven		ww*	verschuif, verschoof, verschoven*	B1*		
de	verschuiving		znw*	verschuivingen; verschuivinkje*	B2*		
	verschuldigd		bnw*	verschuldigde; /, /*	B2*		
de	versie		znw*	versies; versietje*	B1*		
	versieren		ww*	versier, versierde, versierd*	B1*		
	verslaafd		bnw*	verslaafde; verslaafder, verslaafdst*	B1*		
de	verslaafde		znw*	verslaafden; /*	B1*		
	verslaan		ww*	versla, versloeg, verslagen*	B2*		
het	verslag		znw*	verslagen; verslagje*	B1*		
	verslagen		bnw*	/; verslagener, verslagenst*	B1*		
de	verslaggeefster		znw*	verslaggeefsters; /*	B1*		
de	verslaggever		znw*	verslaggevers; verslaggevertje*	B1*		
zich	verslapen		ww*	verslaap, versliep, verslapen*	B1*		
de	verslaving		znw*	verslavingen; verslavinkje*	B1*		
	verslechteren		ww*	verslechter, verslechterde, verslechterd*	B2*		
	versleten		bnw*	/; versletener, versletenst*	B1*		
	verslijten		ww*	verslijt, versleet, versleten*	B1*		
zich	verslikken		ww*	verslik, verslikte, verslikt*	B1*		
	verslinden		ww*	verslind, verslond, verslonden*	B2*		
de	versnapering		znw*	versnaperingen; versnaperingetje*	B2*		
	versnellen		ww*	versnel, versnelde, versneld*	B1*		
de	versnelling		znw*	versnellingen; versnellinkje*	B1*		
	verspelen		ww*	verspeel, verspeelde, verspeeld*	B1*		
	versperren		ww*	versper, versperde, versperd*	B2*		
	verspillen		ww*	verspil, verspilde, verspild*	B1*		
	verspreiden		ww*	verspreid, verspreidde, verspreid*	B1*		
zich	verspreiden		ww*	verspreid, verspreidde, verspreid*	B1*		
zich	verspreken		ww*	verspreek, versprak, versproken*	B1*	iets fouts zeggen	
zich	verspreken		ww*	verspreek, versprak, versproken*	B1*	iets zeggen dat je niet wou zeggen	
	verstaan		ww; bnw*	versta, verstond, verstaan*	A2*		
	verstaan onder						
het	verstand		znw*	/; verstandje*	B1		
	verstandelijk		bnw*	verstandelijke; verstandelijker, verstandelijkst*	B2*		
de	verstandhouding		znw*	verstandhoudingen; verstandhoudinkje*	B2*		
	verstandig		bnw*	verstandige; verstandiger, verstandigst*	A2*		
het	verstek		znw*	verstekken; /*	B2*		
de	verstekeling		znw*	verstekelingen; verstekelingetje*	B2*		
	versterken		ww*	versterk, versterkte, versterkt*	B1*		
de	versterker		znw*	versterkers; versterkertje*	B2*		
de	versterking		znw*	versterkingen; versterkinkje*	B2*		
	versteviging		znw*	verstevigingen; verstevigingetje*	B2*		
	verstoken van						
	verstommen		ww*	verstom, verstomde, verstomd*	B2*	stil worden, stoppen met praten of geluid maken	
	verstoppen		ww*	verstop, verstopte, verstopt*	B1*	verbergen, op een geheime plaats zetten	
	verstopt						
	verstoren		ww*	verstoor, verstoorde, verstoord*	B1*		
	verstoten		ww*	verstoot, verstootte, verstoten*	B2*		
	verstrekken		ww*	verstrek, verstrekte, verstrekt*	B2	geven, leveren, aanbieden	
	verstrijken		ww*	verstrijk, verstreek, verstreken*	B2*	voorbijgaan	
	verstrooid		bnw*	verstrooide; verstrooider, verstrooidst*	B2*		
	verstuiken		ww*	verstuik, verstuikte, verstuikt*	B2*		
	versturen		ww*	verstuur, verstuurde, verstuurd*	B1*		
	versus		vz*	*	B2*	tegen	
	vertalen		ww*	vertaal, vertaalde, vertaald*	A2	veranderen naar een andere taal	Ik vertaal de tekst van het Duits naar het Frans
	vertalen in						
de	vertaling		znw*	vertalingen; vertalinkje*	B1*		
de	verte		znw*	vertes; /*	B1*		
	vertederen		ww*	verteder, vertederde, vertederd*	B2*		
	vertegenwoordigen		ww*	vertegenwoordig, vertegenwoordigde, vertegenwoordigd*	B2*		
de	vertegenwoordiger		znw*	vertegenwoordigers; /*	B1*		
de	vertegenwoordigster		znw*	vertegenwoordigsters; /*	B2*		
de	vertegenwoordiging		znw*	vertegenwoordigingen; /*	B2*		
	vertellen		ww*	vertel, vertelde, verteld*	A2*		
de	vertelling		znw; znw*	vertellingen; vertellinkje*	B2*		
	verteren		ww*	verteer, verteerde, verteerd*	B2*		
	verticaal		znw; bnw*	verticale; verticaler, verticaalst*	B2*		
het	vertier		znw*	/; /*	B2*		
	vertikken		ww*	vertik, vertikte, vertikt*	B2*		
	vertoeven		ww*	vertoef, vertoefde, vertoefd*	B2*		
	vertolken		ww*	vertolk, vertolkte, vertolkt*	B2*		
de	vertolking		znw*	vertolkingen; /*	B2*		
	vertonen		ww*	vertoon, vertoonde, vertoond*	B2*		
zich	vertonen		ww*	vertoon, vertoonde, vertoond*	B2*		
de	vertoning		znw*	vertoningen; vertoninkje*	B2*		
het	vertoon		znw*	vertonen; /*	B2*		
	vertragen		ww*	vertraag, vertraagde, vertraagd*	B1*		
de	vertraging		znw*	vertragingen; vertraginkje*	B1*		Mijn trein heeft weer tien minuten vertraging!
het	vertrek		znw*	vertrekken; vertrekje*	A2*	moment dat iets/iemand vertrekt	
het	vertrek		znw*	vertrekken; vertrekje*	A2*	kamer, ruimte	
	vertrekken		ww*	vertrek, vertrok, vertrokken*	A2*		
	vertroetelen		ww*	vertroetel, vertroetelde, vertroeteld*	B2*		
	vertrouwd		bnw*	vertrouwde; vertrouwder, vertrouwdst*	B1*		
	vertrouwd met						
	vertrouwelijk		bnw*	vertrouwelijke; vertrouwelijker, vertrouwelijkst*	B1*		
	vertrouwen		ww; znw*	vertrouw, vertrouwde, vertrouwd*	B1*		
het	vertrouwen		ww; znw*	/; /*	B1*		
	vertrouwen op						
	vertwijfeld		bnw*	vertwijfelde; vertwijfelder, vertwijfeldst*	B2*		
	veruit		bw*	*	B2*		
	vervaardigen		ww*	vervaardig, vervaardigde, vervaardigd*	B2*		
	vervaarlijk		bnw*	vervaarlijke; vervaarlijker, vervaarlijkst*	B2*		
het	verval		znw*	/; vervalletje*	B2*		
	vervallen		ww; bnw*	/; /, /*	B2*	over datum, niet vers meer	
	vervallen		ww; bnw*	verval, verviel, vervallen*	B2*		
	vervallen aan		ww				
	vervangen		ww*	vervang, verving, vervangen*	B1*		
de	verve						
zich	vervelen		ww*	verveel, verveelde, verveeld*	B1		
	vervelend		bnw*	vervelende; vervelender, vervelendst*	B1*		
	verven		ww*	verf, verfde, geverfd*	A2*		
	verversen		ww*	ververs, ververste, ververst*	B2*		
het	vervoer		znw*	/; /*	B1*		
	vervoeren		ww*	vervoer, vervoerde, vervoerd*	B1*		
het	vervoermiddel		znw*	vervoermiddelen; vervoermiddeltje*	B2*		
het	vervolg		znw*	vervolgen; vervolgje*	B1*		
	vervolgen		ww*	vervolg, vervolgde, vervolgd*	B1*		
	vervolgens		bw*	*	B2*		
het	vervolgonderwijs		znw*	/; /*	B2*		
	vervreemden		ww*	vervreemd, vervreemdde, vervreemd*	B2*		
	vervuilen		ww*	vervuil, vervuilde, vervuild*	B2*		
de	vervuiling		znw*	vervuilingen; vervuilinkje*	B1*		
	vervullen		ww*	vervul, vervulde, vervuld*	B2*		
	verwaand		bnw*	verwaande; verwaander, verwaandst*	B2*		
	verwaarlozen		ww*	verwaarloos, verwaarloosde, verwaarloosd*	B2*		
	verwachten		ww*	verwacht, verwachtte, verwacht*	A2*		
de	verwachting		znw*	verwachtingen; /*	B1*		
	verwant		bnw; znw*	verwante; verwanter, verwantst*	B2*		
de	verwant		bnw; znw*	verwanten; /*	B2*		
	verward		bnw*	verwarde; verwarder, verwardst*	B1*		
	verwarmen		ww*	verwarm, verwarmde, verwarmd*	B1*		
de	verwarming		znw*	verwarmingen; verwarminkje*	A2*		
	verwarren		ww*	verwar, verwarde, verward*	B2*		
de	verwarring		znw*	verwarringen; /*	B1*		
het	verweer		znw*	verweren; verweertje*	B2*		
	verwekken		ww*	verwek, verwekte, verwekt*	B2*		
	verwelkomen		ww*	verwelkom, verwelkomde, verwelkomd*	B2*		
	verwend		bnw*	verwende; verwender, verwendst*	B1*		
	verwennen		ww*	verwen, verwende, verwend*	B1*		
de	verwensing		znw*	verwensingen; /*	B2*		
zich	verweren		ww*	verweer, verweerde, verweerd*	B2*		
	verwerken		ww*	verwerk, verwerkte, verwerkt*	B2*		
	verwerpelijk		bnw*	verwerpelijke; verwerpelijker, verwerpelijkst*	B2*		
	verwerpen		ww*	verwerp, verwierp, verworpen*	B2*		
	verwerven		ww*	verwerf, verwierf, verworven*	B2*		
	verwezenlijken		ww*	verwezenlijk, verwezenlijkte, verwezenlijkt*	B2*		
	verwijderen		ww*	verwijder, verwijderde, verwijderd*	B1*	weg doen	
	verwijderen		ww*	verwijder, verwijderde, verwijderd*	B1*	deleten	Ben je zeker dat je het bestand wil verwijderen?
zich	verwijderen		ww*	verwijder, verwijderde, verwijderd*	B1*	weggaan	
het	verwijt		znw*	verwijten; /*	B2*		
	verwijten		ww*	verwijt, verweet, verweten*	B2*		
	verwijzen naar						
de	verwikkeling		znw*	verwikkelingen; /*	B2*		
	verwisselen		ww*	verwissel, verwisselde, verwisseld*	B1*		
	verwoed		bnw*	verwoede; verwoeder, verwoedst*	B2*		
	verwoesten		ww*	verwoest, verwoestte, verwoest*	B2*		
	verwonden		ww*	verwond, verwondde, verwond*	B2*		
	verwonderen		ww*	verwonder, verwonderde, verwonderd*	B1*		
zich	verwonderen over						
de	verwondering		znw*	/; /*	B2*		
	verwonderlijk		bnw*	verwonderlijke; verwonderlijker, verwonderlijkst*	B2*		
de	verwonding		znw*	verwondingen; /*	B2*		
	verwoorden		ww*	verwoord, verwoordde, verwoord*	B2*		
	verworden tot						
	verzachten		ww*	verzacht, verzachtte, verzacht*	B2*		
	verzadigd						
	verzamelen		ww*	verzamel, verzamelde, verzameld*	B1*		
de	verzameling		znw*	verzamelingen; verzamelingetje*	B1*		
	verzeild						
de	verzekeraar		znw*	verzekeraars; /*	B1*		
	verzekeren		ww*	verzeker, verzekerde, verzekerd*	B1*		
zich	verzekeren van						
de	verzekering		znw*	verzekeringen; verzekeringetje*	B1*		
de	verzekeringsmaatschappij		znw*	verzekeringsmaatschappijen; verzekeringsmaatschappijtje*	B1*		
	verzenden		ww*	verzend, verzond, verzonden*	B2*		
het	verzet		znw*	verzetten; verzetje*	B1*		
	verzetten		ww*	verzet, verzette, verzet*	B1*		
zich	verzetten		ww*	verzet, verzette, verzet*	B1*		
	verzieken		ww*	verziek, verziekte, verziekt*	B2*		
	verzilveren		ww*	verzilver, verzilverde, verzilverd*	B2*		
	verzinnen		ww*	verzin, verzon, verzonnen*	B1*		
het	verzoek		znw*	verzoeken; verzoekje*	B2*		
	verzoeken		ww*	verzoek, verzocht, verzocht*	B2*		
	verzoenen		ww*	verzoen, verzoende, verzoend*	B2*		
zich	verzoenen met						
	verzorgen		ww*	verzorg, verzorgde, verzorgd*	A2*		
het	verzorgingshuis		znw*	verzorgingshuizen; verzorgingshuisje*	B1*		
	verzuchten		ww*	verzucht, verzuchtte, verzucht*	B2*		
het	verzuim		znw*	verzuimen; verzuimpje*	B2*	als je iets moet doen, maar het niet doet	
	verzuimen		ww*	verzuim, verzuimde, verzuimd*	B2*		
	verzwakken		ww*	verzwak, verzwakte, verzwakt*	B2*		
	verzwijgen		ww*	verzwijg, verzweeg, verzwegen*	B2*		
	verzwikken		ww*	verzwik, verzwikte, verzwikt*	B1*		
het	vest		znw; znw*	vesten; vestje*	B1*		
	vestigen		ww*	vestig, vestigde, gevestigd*	B2*		
zich	vestigen		ww*	vestig, vestigde, gevestigd*	B2*		
de	vestiging		znw*	vestigingen; /*	B2*		
de	vesting		znw*	vestingen; vestinkje*	B2*		
	vet		bnw; znw; bw; znw*	vette; vetter, vetst*	A2*		
het	vet		bnw; znw; bw; znw*	vetten; vetje*	A2*		
de	vete		znw*	veten; vetetje*	B2*		
de	veter		znw*	veters; vetertje*	B1*		
de	veteraan		znw*	veteranen; veteraantje*	B2*		
het	veto		znw*	veto's; /*	B2*		
het	veulen		znw*	veulens; veulentje*	B1*	babypaard	
de	vezel		znw*	vezels; vezeltje*	B2*		
	via		vz*	*	A2*		
het	viaduct		znw*	viaducten; viaductje*	B1*		
	vice-						
de	video		znw*	video's; videootje*	A2*		
de	videoband		znw*	videobanden; videobandje*	B2*		
de	videocamera		znw*	videocamera's; videocameraatje*	B1*		
de	videoclip		znw*	videoclips; videoclipje*	B1*		
de	videorecorder		znw*	videorecorders; /*	B1*		
de	videotheek		znw*	videotheken; videotheekje*	B1*		
	vier		tw; znw*	*	A2*		
	VIER					4	
	vierde		tw; znw; znw; znw*	*	A2*	4de	
	vieren		ww*	vier, vierde, gevierd*	A2*		
de	vierhoek		znw*	vierhoeken; vierhoekje*	B2*		
	vierkant		znw; bnw*	vierkante; vierkanter, vierkantst*	A2*		
het	vierkant		znw; bnw*	vierkanten; vierkantje*	A2*		
de	vierkante meter					m²	
het	viertal		znw*	viertallen; viertalletje*	B2*		
	vies		bnw*	vieze; viezer, viest*	A2*		
het	vignet		znw*	vignetten; vignetje*	B2*		
de	vijand		znw*	vijanden; vijandje*	A2*		
de	vijandin		znw*	vijandinnen; /*	B2*		
	vijandelijk		bnw*	vijandelijke; vijandelijker, vijandelijkst*	B2*		
	vijandig		bnw*	vijandige; vijandiger, vijandigst*	B1*		
	vijf		znw; tw*	*	A2*		
	VIJF						
	vijfde		znw; tw; znw; znw*	*	A2*		
	vijftien		tw*	*	A2*		
	vijftig		tw*	*	A2*		
de	vijg		znw*	vijgen; vijgje*	B2*		
de	vijl		znw*	vijlen; vijltje*	B1*		
de	vijs		znw*	vijzen; vijsje*	B2*		
de	vijver		znw*	vijvers; vijvertje*	B1*		
de	villa		znw*	villa's; villaatje*	B1*		
	villen		ww*	vil, vilde, gevild*	B2*		
het	vilt		znw*	vilten; viltje*	B2*		
de	viltstift		znw*	viltstiften; viltstiftje*	B1*		
de	vin		znw; znw*	vinnen; vinnetje*	B2*		
	vinden		ww*	vind, vond, gevonden*	A1		
de	vind-ik-leuk		znw*	vind-ik-leuks; vind-ik-leukje*	B2*		
de	vinger		znw*	vingers; vingertje*	A2*		
de	vink		znw*	vinken; vinkje*	B2*	soort vogel	
het	vinkje					symbool: ✓	
	vinnig		bnw*	vinnige; vinniger, vinnigst*	B2*		
het	violet		bnw*	violette; violetter, violetst*	B2*		
de	violist		znw*	violisten; violistje*	B1*		
de	violiste		znw*	violistes; /*	B1*		
de	viool		znw*	violen; viooltje*	A2*	soort instrument: 🎻	
het	viooltje					soort bloem	
de	vip		znw*	vips; vipje*	B2*		
	virtueel		bnw*	virtuele; virtueler, virtueelst*	B2*		
	virtuoos		bnw; znw*	virtuoze; virtuoser, virtuoost*	B2*		
de	virtuoos		bnw; znw*	virtuozen; /*	B2*		
het	virus		znw*	virussen; virusje*	B1*		
de	vis		znw*	vissen; visje*	A2*		
	viseren		ww*	viseer, viseerde, geviseerd*	B2*		
de	visie		znw*	visies; /*	B2*		
het	visioen		znw*	visioenen; visioentje*	B1*		
de	visite		znw*	visites; /*	B1*		
het	visitekaartje						
	vissen		ww*	vis, viste, gevist*	A2*		
de	Vissen		znw; znw*	vissen; /*	A2*		
	vissen naar						
de	visserij		znw*	visserijen; /*	B1*		
de	visstick		znw*	vissticks; /*	B2*		
	visueel		bnw*	visuele; visueler, visueelst*	B2*		
het	visum		znw*	visa; /*	B2*		
	vitaal		bnw*	vitale; vitaler, vitaalst*	B2*		
de	vitamine		znw*	vitaminen; vitamientje*	B1*		
de	vitrage		znw; znw*	vitrages; /*	B2*		
de	vitrine		znw*	vitrines; vitrinetje*	B2*		
	vitten op						
de	vizier		znw; znw*	viziers; viziertje*	B2*		
het	vizier		znw; znw*	vizieren; viziertje*	B2*		
de	vla		znw*	vla's; vlaatje*	B1*		
de	vlaag		znw*	vlagen; vlaagje*	B2*		
de	vlaai		znw*	vlaaien; vlaaitje*	B1*		
	Vlaams		bnw; znw*	vlaamse; vlaamser, vlaamst*	A2*		
het	Vlaams		bnw; znw*	/; /*	A2*		
het	Vlaams		bnw; znw*	/; /*	A2*		
	Vlaanderen						
de	vlag		znw*	vlaggen; vlaggetje*	A2*		
	vlak		bnw; znw; znw*	vlakke; vlakker, vlakst*	B1*		
het	vlak		bnw; znw; znw*	vlakken; vlakje*	B1*		
	vlakaf		bw*	*	B2*		
	vlakbij		bw*	*	B1*		
de	vlakte		znw*	vlaktes; /*	B1*		
de	vlam		znw*	vlammen; vlammetje*	B1*		
de	Vlaming		znw*	vlamingen; vlaminkje*	B2*		
de	vlecht		znw*	vlechten; vlechtje*	B1*		
	vlechten		ww*	vlecht, vlocht, gevlochten*	B1*		
de	vleermuis		znw*	vleermuizen; vleermuisje*	B1*		
het	vlees		znw*	vlezen; vleesje*	A2*		
de	vleeswaren		znw*	vleeswaren; /*	B1*		
	vleien		ww*	vlei, vleide, gevleid*	B2*		
de	vlek		znw; znw*	vlekken; vlekje*	A2*		
	vlekkeloos		bnw*	vlekkeloze; vlekkelozer, vlekkeloost*	B2*		
de	vleugel		znw*	vleugelen; vleugeltje*	A2*		
de	vleugel		znw*	vleugelen; vleugeltje*	A2*	vleugelpiano	
de	vleugelpiano		znw*	vleugelpiano's; /*	B2*		
het	vleugje						
de	vlieg		znw*	vliegen; vliegje*	A2*		
de	vliegbasis		znw*	vliegbases; /*	B2*		
	vliegen		ww*	vlieg, vloog, gevlogen*	A2*		
het	vliegenraam		znw*	vliegenramen; /*	B2*		
de	vlieger		znw*	vliegers; vliegertje*	B1*		
het	vliegtuig		znw*	vliegtuigen; vliegtuigje*	A2*		
het	vliegveld		znw*	vliegvelden; vliegveldje*	A2*		
de	vliering		znw*	vlieringen; vlierinkje*	B2*		
het	vlies		znw*	vliezen; vliesje*	B2*		
	vlijtig		bnw*	vlijtige; vlijtiger, vlijtigst*	B2*		
de	vlinder		znw*	vlinders; vlindertje*	B1*		
de	vlinderdas		znw*	vlinderdassen; vlinderdasje*	B2*		
	v.l.n.r.		afk*	*	B2*		
de	vlo		znw*	vlooien; vlooitje*	B2*		
de	vloed		znw*	vloeden; vloedje*	B1*		
	vloeibaar		bnw*	vloeibare; vloeibaarder, vloeibaarst*	B1*		
	vloeien		ww*	vloei, vloeide, gevloeid*	B2*		
	vloeiend		bnw*	vloeiende; vloeiender, vloeiendst*	B1*		
de	vloeistof		znw*	vloeistoffen; /*	A2*		
de	vloek		znw*	vloeken; vloekje*	B1*		
	vloeken		ww*	vloek, vloekte, gevloekt*	B1*		
de	vloer		znw*	vloeren; vloertje*	A2*		
de	vlog		znw*	vlogs; vlogje*	B1*		
de	vlok		znw*	vlokken; vlokje*	B1*		
de	vloot		znw; znw*	vloten; vlootje*	B2*		
	vlot		bnw; znw*	vlotte; vlotter, vlotst*	B1*		
het	vlot		bnw; znw*	vlotten; vlotje*	B1*		
de	vlucht		znw*	vluchten; vluchtje*	A2*		
de	vluchteling		znw*	vluchtelingen; vluchtelingetje*	A2*		
	vluchten		ww*	vlucht, vluchtte, gevlucht*	A2*		
de	vluchtheuvel		znw*	vluchtheuvels; vluchtheuveltje*	B2*		
	vluchtig		bnw*	vluchtige; vluchtiger, vluchtigst*	B2*		
het	vluchtmisdrijf		znw*	vluchtmisdrijven; /*	B2*		
de	vluchtstrook		znw*	vluchtstroken; /*	B1*		
	vlug		bnw*	vlugge; vlugger, vlugst*	A2*		
het	vmbo		znw; znw*	/; /*	A2*		
de	VN		znw*	vn; /*	B2*		
	vnl.		bw*	*	B2*		
	vocaal		bnw; znw*	vocale; vocaler, vocaalst*	B2*		
het	vocabulaire		znw*	vocabulaires; /*	B2*		
het	vocht		znw; znw*	vochten; /*	A2*		
	vochtig		bnw*	vochtige; vochtiger, vochtigst*	B1*		
de/het	vod		znw*	vodden; vodje*	B2*		
	voeden		ww*	voed, voedde, gevoed*	A2*		
	voederen		ww*	voeder, voederde, gevoederd*	B2*		
de	voeding		znw*	voedingen; /*	B1*		
het	voedsel		znw*	/; /*	B1*		
de	voedselbank		znw*	voedselbanken; voedselbankje*	B2*		
	voedzaam		bnw*	voedzame; voedzamer, voedzaamst*	B2*		
	voege						
	voegen		ww*	voeg, voegde, gevoegd*	B1*		
	voelbaar		bnw*	voelbare; voelbaarder, voelbaarst*	B2*		
	voelen		ww*	voel, voelde, gevoeld*	A2*		
zich	voelen		ww*	voel, voelde, gevoeld*	A2*		
	voelen voor						
het	voer		znw; znw*	voeren; voertje*	A2*		
	voeren		ww*	voer, voerde, gevoerd*	A2*		
	voeren naar						
de	voertaal		znw*	voertalen; /*	B2*		
het	voertuig		znw*	voertuigen; voertuigje*	B1*		
de	voet		znw; znw*	voeten; voetje*	A1		
te	voet		znw; znw*	voeten; voetje*	A1		
de	voetbal		znw; znw*	voetballen; voetballetje*	A2*		
het	voetbal		znw; znw*	/; /*	A2*		
de	voetbalclub		znw*	voetbalclubs; voetbalclubje*	B2*		
	voetballen		ww*	voetbal, voetbalde, gevoetbald*	A2*		
de	voetbalwedstrijd		znw*	voetbalwedstrijden; voetbalwedstrijdje*	B2*		
de	voetganger		znw*	voetgangers; voetgangertje*	B1*		
het	voetlicht		znw*	voetlichten; voetlichtje*	B2*		
het	voetpad		znw*	voetpaden; voetpaadje*	B1*		
het	voetspoor		znw*	voetsporen; /*	B1*		
de	voetstap		znw*	voetstappen; voetstapje*	B1*		
het	voetstuk		znw*	voetstukken; voetstukje*	B2*		
de	vogel		znw*	vogels; vogeltje*	A2*		
	vogelvrij		bnw*	vogelvrije; vogelvrijer, vogelvrijst*	B2*		
de	voicemail		znw*	voicemails; voicemailtje*	B1*		
	vol		bnw*	volle; voller, volst*	A2	↔ leeg	Het glas is vol.
	volbrengen		ww*	volbreng, volbracht, volbracht*	B2*		
	voldaan		bnw*	voldane; voldaner, voldaanst*	B2*		
	voldoen		ww*	voldoe, voldeed, voldaan*	B2*		
	voldoende		bnw; znw*	/; /, /*	B2*		
de	voldoende		bnw; znw*	/; /, /*	B2*		
de	voldoening		znw*	voldoeningen; /*	B2*		
	voldongen		bnw*	/; /, /*	B2*		
de	volgeling		znw*	volgelingen; /*	B2*		
	volgen		ww*	volg, volgde, gevolgd*	A2*		
	volgend		bnw*	volgende; /, /*	A2*		
	volgens		vz*	*	A2*		
	volgen uit						
de	volgorde		znw*	volgordes; /*	B1*		
	volhouden		ww*	houd vol, hield vol, volgehouden*	B1*		
het	volk		znw*	volkeren; volkje*	B1*		
	volkomen		bnw*	/; volkomener, volkomenst*	B2*		
	volkoren-						
	volksdansen		ww*	volksdans, volksdanste, gevolksdanst*	B2*		
de	volksgezondheid		znw*	/; /*	B2*		
de	volkshuisvesting		znw*	/; /*	B2*		
de	volksjury		znw*	volksjury's; /*	B2*		
het	volkslied		znw*	volksliederen; volksliedje*	B1*		
de	volksmond		znw*	volksmonden; /*	B2*		
de	volkstuin		znw*	volkstuinen; volkstuintje*	B2*		
de	volksvertegenwoordiger		znw*	volksvertegenwoordigers; volksvertegenwoordigertje*	B2*		
de	volksvertegenwoordiging		znw*	volksvertegenwoordigingen; /*	B2*		
	volledig		bnw*	volledige; vollediger, volledigst*	B2*		
de	vollemaan		znw*	vollemanen; /*	B2*		
het	volleybal		znw; znw*	/; /*	B1*		
	volmaakt		bnw*	volmaakte; volmaakter, volmaaktst*	B2*		
de	volmacht		znw*	volmachten; /*	B2*		
	volmondig		bnw*	volmondige; volmondiger, volmondigst*	B2*		
	volop		bw*	*	B1*		
	volslagen		bnw*	/; /, /*	B2*		
	volstaan		ww*	volsta, volstond, volstaan*	B2*		
	volstaan met						
	volstrekt		bnw*	volstrekte; /, /*	B2*		
de	volt		znw*	volts; voltje*	B2*		
	voltooid						
	voltooien		ww*	voltooi, voltooide, voltooid*	B2*		
	voltrekken		ww*	voltrek, voltrok, voltrokken*	B2*		
zich	voltrekken		ww*	voltrek, voltrok, voltrokken*	B2*		
	voluit		bw*	*	B2*		
het	volume		znw*	volumes; volumetje*	B2*		
	volwaardig		bnw*	volwaardige; volwaardiger, volwaardigst*	B2*		
	volwassen		bnw*	/; volwassener, volwassenst*	A2*		
de	volwassene		znw*	volwassenen; /*	A2*		
	volzet		bnw*	volzette; /, /*	B2*		
de	vondeling		znw*	vondelingen; vondelingetje*	B2*		
de	vondst		znw*	vondsten; vondstje*	B2*		
de	vonk		znw*	vonken; vonkje*	B1*		
het	vonnis		znw*	vonnissen; vonnisje*	B2*		
de	voogd		znw*	voogden; /*	B2*		
de	voogdes		znw*	voogdessen; /*	B2*		
de	voogdij		znw*	voogdijen; /*	B2*		
	voor		ovw; bw; vz; znw*	*	A2*		
	voor		ovw; bw; vz; znw*	*	A2*		
	voor		ovw; bw; vz; znw*	*	A2*		
	vooraan		vz; bw*	*	B2*		
	vooraanstaand		bnw*	vooraanstaande; vooraanstaander, vooraanstaandst*	B2*		
	vooraf		bw*	*	B1*		
	voorafgaan aan						
	voorafgaand		bnw*	voorafgaande; /, /*	B2*		
	vooral		bw*	*	A2*		
	vooralsnog		bw*	*	B2*		
de	vooravond		znw*	vooravonden; /*	B2*		
	voorbaat		znw*	/; /*	B2*		
	voorbarig		bnw*	voorbarige; voorbariger, voorbarigst*	B2*		
het	voorbeeld		znw*	voorbeelden; voorbeeldje*	A2*		
	voorbeeldig		bnw*	voorbeeldige; voorbeeldiger, voorbeeldigst*	B2*		
het	voorbehoedmiddel		znw*	voorbehoedmiddelen; /*	B1*		
het	voorbehoud		znw*	voorbehouden; voorbehoudje*	B2*		
	voorbehouden		ww*	voorbehoud, behield voor, voorbehouden*	B2*	gereserveerd	
	voorbereiden		ww*	bereid voor, voorbereidde, voorbereid*	B1*		
zich	voorbereiden		ww*	voorbereid, voorbereidde, voorbereid*	B1*		
de	voorbereiding		znw*	voorbereidingen; /*	B1*		
